Step,Firm1 Deposits,Firm1 Loans,Firm2 Deposits,Firm2 Loans,Firm3 Deposits,Firm3 Loans,Household1 Deposits,Household1 Loans,Household2 Deposits,Household2 Loans,Household3 Deposits,Household3 Loans,Bank Deposist,Bank Loans
256,-42475.91029546203,7955.2674862294825,-42475.91029546156,7955.267486229394,-42475.910295461865,7955.267486229452,-47.597211678924424,0.0,-47.597211678924424,0.0,-47.59721167892441,0.0,23865.802458688326,127570.52252142223
257,-42477.666504066765,7955.599285793874,-42477.6665040663,7955.599285793787,-42477.666504066605,7955.599285793844,-47.731790066808216,0.0,-47.731790066808216,0.0,-47.731790066808216,0.0,23866.797857381505,127576.19488240009
258,-42457.33002395244,7955.838070623782,-42457.33002395198,7955.838070623696,-42457.330023952294,7955.838070623753,-47.51267444199435,0.0,-47.51267444199435,0.0,-47.51267444199435,0.0,23867.514211871232,127514.5280951827
259,-42462.23366064761,7956.045751111937,-42462.23366064716,7956.04575111185,-42462.23366064748,7956.045751111909,-47.45332394693229,0.0,-47.45332394693229,0.0,-47.45332394693229,0.0,23868.137253335695,127529.06095378305
260,-42450.045492460806,7954.745716438716,-42450.04549246034,7954.745716438629,-42450.04549246066,7954.745716438689,-47.28599897262836,0.0,-47.28599897262836,0.0,-47.28599897262836,0.0,23864.23714931603,127491.99447429969
261,-42452.454220205596,7953.221670010729,-42452.45422020513,7953.221670010642,-42452.45422020545,7953.221670010702,-47.280825115822324,0.0,-47.28082511582231,0.0,-47.280825115822296,0.0,23859.665010032077,127499.20513596365
262,-42426.06255786969,7951.261640559697,-42426.06255786922,7951.26164055961,-42426.06255786956,7951.26164055967,-46.92323577108745,0.0,-46.92323577108746,0.0,-46.92323577108745,0.0,23853.784921678976,127418.95738092174
263,-42440.04158264138,7949.891610603294,-42440.04158264091,7949.891610603204,-42440.041582641235,7949.891610603265,-46.93326655558435,0.0,-46.93326655558435,0.0,-46.93326655558437,0.0,23849.67483180976,127460.92454759029
264,-42426.00258346063,7947.608419180657,-42426.00258346017,7947.608419180568,-42426.00258346052,7947.608419180631,-46.780751077354054,0.0,-46.78075107735404,0.0,-46.780751077354054,0.0,23842.825257541856,127418.35000361338
265,-42411.62697949532,7946.505934104973,-42411.62697949486,7946.5059341048855,-42411.62697949519,7946.505934104949,-46.440405649345394,0.0,-46.44040564934538,0.0,-46.440405649345394,0.0,23839.517802314807,127374.20215543342
266,-42404.053147684805,7945.656695362506,-42404.05314768436,7945.656695362421,-42404.053147684695,7945.656695362484,-46.05214353015877,0.0,-46.05214353015877,0.0,-46.05214353015879,0.0,23836.970086087415,127350.31587364434
267,-42421.87469074345,7944.300945308876,-42421.874690743,7944.300945308791,-42421.87469074334,7944.300945308854,-46.05104961582404,0.0,-46.051049615824056,0.0,-46.05104961582407,0.0,23832.90283592652,127403.77722107727
268,-42412.8626177926,7942.570943891982,-42412.86261779218,7942.5709438919,-42412.86261779249,7942.570943891962,-45.909707878931656,0.0,-45.909707878931684,0.0,-45.90970787893167,0.0,23827.712831675846,127376.31697701407
269,-42430.899843533625,7942.456719738562,-42430.89984353322,7942.456719738483,-42430.89984353353,7942.456719738544,-46.03177604446674,0.0,-46.03177604446674,0.0,-46.031776044466724,0.0,23827.37015921559,127430.79485873377
270,-42425.14689716454,7942.879955510001,-42425.14689716414,7942.879955509924,-42425.146897164435,7942.879955509983,-45.943897089374204,0.0,-45.943897089374204,0.0,-45.94389708937419,0.0,23828.63986652991,127413.27238276124
271,-42432.03410369307,7944.769033517788,-42432.034103692684,7944.769033517712,-42432.034103692975,7944.7690335177695,-45.850898732683845,0.0,-45.850898732683845,0.0,-45.850898732683845,0.0,23834.307100553266,127433.65500727677
272,-42454.883584093004,7946.576302149105,-42454.88358409261,7946.576302149032,-42454.8835840929,7946.576302149087,-46.0299116683329,0.0,-46.0299116683329,0.0,-46.0299116683329,0.0,23839.728906447224,127502.74048728352
273,-42435.76842231901,7948.1354709013685,-42435.76842231864,7948.135470901298,-42435.76842231893,7948.13547090135,-45.75183550254839,0.0,-45.75183550254839,0.0,-45.751835502548374,0.0,23844.406412704015,127444.56077346423
274,-42442.09794974731,7950.529282990825,-42442.09794974693,7950.529282990755,-42442.097949747214,7950.5292829908085,-45.51935304113796,0.0,-45.51935304113793,0.0,-45.51935304113793,0.0,23851.587848972384,127462.85190836487
275,-42438.49135153344,7951.29111172892,-42438.49135153307,7951.29111172885,-42438.491351533354,7951.291111728905,-45.23498987246235,0.0,-45.234989872462364,0.0,-45.234989872462364,0.0,23853.873335186676,127451.17902421724
276,-42468.23348679619,7951.078735622208,-42468.23348679581,7951.078735622136,-42468.23348679612,7951.078735622194,-45.486592742315466,0.0,-45.48659274231545,0.0,-45.486592742315466,0.0,23853.23620686654,127541.16023861509
277,-42450.078438652454,7950.019877461307,-42450.078438652075,7950.0198774612345,-42450.078438652374,7950.019877461291,-45.402583314505904,0.0,-45.402583314505904,0.0,-45.402583314505904,0.0,23850.059632383833,127486.44306590043
278,-42469.038761435135,7950.827314730094,-42469.038761434764,7950.827314730023,-42469.03876143504,7950.827314730078,-45.58891031780911,0.0,-45.58891031780911,0.0,-45.58891031780911,0.0,23852.481944190193,127543.88301525837
279,-42456.886523519715,7951.371198105844,-42456.88652351935,7951.371198105775,-42456.88652351963,7951.371198105827,-45.49217981777308,0.0,-45.49217981777309,0.0,-45.49217981777308,0.0,23854.113594317445,127507.13611001201
280,-42467.30724656441,7952.84515215353,-42467.30724656406,7952.845152153463,-42467.307246564334,7952.8451521535135,-45.514684825643386,0.0,-45.51468482564337,0.0,-45.514684825643386,0.0,23858.535456460508,127538.46579416974
281,-42460.060154288265,7953.576132091685,-42460.060154287916,7953.576132091619,-42460.0601542882,7953.57613209167,-45.37913587252956,0.0,-45.37913587252956,0.0,-45.37913587252956,0.0,23860.728396274975,127516.31787048196
282,-42486.17059133931,7954.243924501817,-42486.17059133897,7954.243924501752,-42486.17059133924,7954.243924501802,-45.67061628825735,0.0,-45.670616288257364,0.0,-45.670616288257364,0.0,23862.731773505373,127595.52362288229
283,-42468.40208501805,7954.118621268541,-42468.40208501773,7954.118621268477,-42468.40208501801,7954.118621268528,-45.60921153632546,0.0,-45.609211536325446,0.0,-45.60921153632546,0.0,23862.355863805547,127542.03388966278
284,-42478.641878802126,7955.299518238335,-42478.64187880179,7955.299518238271,-42478.641878802075,7955.299518238325,-45.68565076216244,0.0,-45.68565076216245,0.0,-45.68565076216247,0.0,23865.89855471493,127572.98258869248
285,-42488.05821564236,7955.717322581968,-42488.05821564204,7955.717322581908,-42488.058215642326,7955.717322581961,-45.891393429341065,0.0,-45.891393429341065,0.0,-45.89139342934105,0.0,23867.15196774584,127601.84882721475
286,-42492.731577613355,7956.161333837764,-42492.73157761304,7956.161333837707,-42492.73157761332,7956.161333837759,-46.122420471031475,0.0,-46.122420471031475,0.0,-46.122420471031475,0.0,23868.484001513232,127616.56199425281
287,-42478.96145025466,7957.111774462074,-42478.96145025436,7957.111774462019,-42478.96145025465,7957.11177446207,-46.05469675254025,0.0,-46.05469675254025,0.0,-46.054696752540224,0.0,23871.335323386164,127575.04844102128
288,-42497.220813725566,7958.38537159236,-42497.220813725246,7958.385371592302,-42497.22081372553,7958.385371592353,-46.28081684855937,0.0,-46.28081684855937,0.0,-46.28081684855937,0.0,23875.15611477702,127630.50489172203
289,-42466.732966902564,7958.457415417124,-42466.73296690223,7958.457415417064,-42466.73296690251,7958.457415417116,-45.98454284379687,0.0,-45.98454284379689,0.0,-45.98454284379687,0.0,23875.372246251303,127538.1525292387
290,-42454.657907644665,7958.93550047453,-42454.65790764434,7958.93550047447,-42454.657907644614,7958.935500474522,-45.58050982152032,0.0,-45.58050982152032,0.0,-45.58050982152032,0.0,23876.806501423525,127500.71525239816
291,-42460.18763075407,7957.405272850085,-42460.187630753724,7957.405272850023,-42460.187630754,7957.405272850075,-45.45123372956435,0.0,-45.45123372956438,0.0,-45.45123372956438,0.0,23872.215818550183,127516.9165934505
292,-42450.465235321986,7954.212667151588,-42450.46523532163,7954.212667151525,-42450.46523532189,7954.212667151576,-45.334430538722984,0.0,-45.33443053872301,0.0,-45.33443053872301,0.0,23862.638001454692,127487.39899758168
293,-42466.272079861934,7951.4325073677,-42466.272079861556,7951.4325073676355,-42466.27207986183,7951.4325073676855,-45.60448551177603,0.0,-45.604485511776005,0.0,-45.604485511776005,0.0,23854.29752210302,127535.62969612065
294,-42468.71792870411,7949.293069719231,-42468.717928703714,7949.293069719161,-42468.71792870398,7949.293069719211,-45.9147971838556,0.0,-45.91479718385558,0.0,-45.9147971838556,0.0,23847.879209157603,127543.89817766336
295,-42474.76115477529,7949.484658767159,-42474.76115477489,7949.484658767085,-42474.76115477515,7949.484658767136,-46.21693912226182,0.0,-46.21693912226182,0.0,-46.216939122261806,0.0,23848.45397630138,127562.9342816921
296,-42455.19826517852,7951.390258692719,-42455.19826517813,7951.390258692644,-42455.1982651784,7951.390258692694,-46.029524522127204,0.0,-46.029524522127204,0.0,-46.029524522127204,0.0,23854.17077607806,127503.68336910143
297,-42460.87384959316,7954.197391750753,-42460.87384959277,7954.1973917506775,-42460.87384959301,7954.197391750726,-45.862673416555694,0.0,-45.862673416555694,0.0,-45.862673416555694,0.0,23862.59217525216,127520.20956902861
298,-42476.05048237621,7955.234939789062,-42476.05048237582,7955.234939788988,-42476.05048237605,7955.234939789035,-45.94884397330951,0.0,-45.94884397330948,0.0,-45.94884397330951,0.0,23865.704819367085,127565.997979048
299,-42485.72325645889,7955.055590634463,-42485.72325645851,7955.055590634391,-42485.72325645874,7955.055590634436,-46.192272832100855,0.0,-46.19227283210084,0.0,-46.192272832100855,0.0,23865.16677190329,127595.74658787246
300,-42471.784846776936,7955.151031564247,-42471.78484677654,7955.1510315641735,-42471.784846776776,7955.151031564217,-46.15649357102693,0.0,-46.15649357102693,0.0,-46.15649357102693,0.0,23865.45309469264,127553.82402104334
