Step,Firm1 Deposits,Firm1 Loans,Firm2 Deposits,Firm2 Loans,Firm3 Deposits,Firm3 Loans,Household1 Deposits,Household1 Loans,Household2 Deposits,Household2 Loans,Household3 Deposits,Household3 Loans,Bank Deposist,Bank Loans
250,-32327.476366637387,6053.37191312247,-32327.476366637547,6053.371913122501,-32327.476366637387,6053.37191312247,-1121.5268901292648,0.0,-1121.5268901292648,0.0,-1121.5268901292648,0.0,18160.11573936744,100347.00977030012
251,-32329.614157051463,6053.775629883887,-32329.614157051623,6053.775629883917,-32329.614157051463,6053.775629883887,-1122.2549528428044,0.0,-1122.2549528428044,0.0,-1122.2549528428044,0.0,18161.32688965169,100355.60732968294
252,-32330.335678605847,6054.452534750481,-32330.335678605996,6054.45253475051,-32330.335678605843,6054.452534750481,-1123.0682330020659,0.0,-1123.0682330020659,0.0,-1123.0682330020659,0.0,18163.357604251476,100360.21173482387
253,-32332.34282691304,6055.21645304902,-32332.34282691318,6055.216453049046,-32332.34282691304,6055.21645304902,-1123.2140829535742,0.0,-1123.2140829535742,0.0,-1123.2140829535742,0.0,18165.649359147086,100366.6707296
254,-32334.125329368704,6055.808023329155,-32334.12532936884,6055.808023329181,-32334.125329368704,6055.808023329155,-1122.9388689016591,0.0,-1122.9388689016591,0.0,-1122.9388689016591,0.0,18167.42406998749,100371.19259481122
255,-32328.750260122233,6056.200370806573,-32328.750260122368,6056.2003708066,-32328.750260122233,6056.200370806573,-1123.4314029737775,0.0,-1123.4314029737775,0.0,-1123.4314029737775,0.0,18168.601112419747,100356.54498928819
256,-32332.978532220317,6056.433015735243,-32332.97853222046,6056.433015735271,-32332.978532220317,6056.433015735243,-1123.3347190599284,0.0,-1123.3347190599284,0.0,-1123.3347190599284,0.0,18169.299047205757,100368.93975384088
257,-32332.19998663573,6056.096415875243,-32332.199986635864,6056.096415875269,-32332.19998663573,6056.096415875243,-1122.9755364845846,0.0,-1122.9755364845846,0.0,-1122.9755364845846,0.0,18168.289247625755,100365.52656936107
258,-32332.340800323273,6055.78289058129,-32332.340800323407,6055.782890581315,-32332.340800323273,6055.78289058129,-1122.3693331927452,0.0,-1122.3693331927452,0.0,-1122.3693331927452,0.0,18167.348671743894,100364.1304005482
259,-32331.903405164827,6055.54740711136,-32331.903405164958,6055.547407111385,-32331.903405164827,6055.54740711136,-1123.0607427999857,0.0,-1123.0607427999857,0.0,-1123.0607427999857,0.0,18166.642221334107,100364.89244389458
260,-32332.131104812088,6055.462893897898,-32332.13110481223,6055.462893897922,-32332.131104812088,6055.462893897898,-1122.2345245477804,0.0,-1122.2345245477804,0.0,-1122.2345245477804,0.0,18166.38868169372,100363.09688807974
261,-32317.144518536956,6055.483961476667,-32317.144518537098,6055.483961476693,-32317.144518536956,6055.483961476667,-1123.1101211469154,0.0,-1123.1101211469154,0.0,-1123.1101211469154,0.0,18166.451884430026,100320.76391905174
262,-32329.13437338044,6055.586181125866,-32329.13437338057,6055.586181125892,-32329.13437338044,6055.586181125866,-1121.8322311951647,0.0,-1121.8322311951651,0.0,-1121.8322311951651,0.0,18166.758543377622,100352.89981372694
263,-32328.454096869806,6054.668247460801,-32328.454096869937,6054.668247460827,-32328.454096869806,6054.668247460801,-1122.0862923659388,0.0,-1122.0862923659388,0.0,-1122.0862923659388,0.0,18164.00474238243,100351.62116770737
264,-32321.75821501202,6054.213879945679,-32321.758215012145,6054.213879945704,-32321.75821501202,6054.213879945679,-1122.8858535008058,0.0,-1122.8858535008058,0.0,-1122.8858535008058,0.0,18162.641639837064,100333.93220553859
265,-32311.42435305919,6054.201736590878,-32311.42435305931,6054.201736590902,-32311.42435305919,6054.201736590878,-1123.1042655317638,0.0,-1123.1042655317638,0.0,-1123.1042655317638,0.0,18162.605209772657,100303.58585577297
266,-32313.93600087941,6054.036523007709,-32313.936000879534,6054.036523007731,-32313.93600087941,6054.036523007709,-1123.049490587936,0.0,-1123.049490587936,0.0,-1123.0494905879364,0.0,18162.10956902315,100310.95647440216
267,-32316.954769574204,6053.1102241487215,-32316.954769574324,6053.110224148744,-32316.954769574204,6053.1102241487215,-1122.911377171883,0.0,-1122.911377171883,0.0,-1122.911377171883,0.0,18159.330672446187,100319.59844023838
268,-32313.47515940275,6052.173280965359,-32313.475159402875,6052.173280965382,-32313.47515940275,6052.173280965359,-1122.8194950883972,0.0,-1122.8194950883972,0.0,-1122.8194950883972,0.0,18156.5198428961,100308.88396347356
269,-32302.485833694147,6051.784830913598,-32302.48583369428,6051.784830913622,-32302.485833694147,6051.784830913598,-1122.7781960766902,0.0,-1122.7781960766902,0.0,-1122.7781960766902,0.0,18155.35449274082,100275.79208931266
270,-32300.51638980474,6051.679076136305,-32300.51638980487,6051.67907613633,-32300.51638980474,6051.679076136305,-1122.6836923529067,0.0,-1122.6836923529067,0.0,-1122.6836923529067,0.0,18155.037228408943,100269.60024647307
271,-32310.352350043708,6051.046798180214,-32310.35235004385,6051.046798180239,-32310.352350043708,6051.046798180214,-1122.2047774666416,0.0,-1122.2047774666416,0.0,-1122.2047774666416,0.0,18153.140394540667,100297.6713825312
272,-32309.578949544048,6050.147100043432,-32309.5789495442,6050.1471000434585,-32309.578949544048,6050.147100043432,-1122.3856670161758,0.0,-1122.3856670161758,0.0,-1122.3856670161758,0.0,18150.441300130322,100295.89384968083
273,-32308.440280351388,6050.0766000766,-32308.44028035154,6050.076600076628,-32308.440280351388,6050.0766000766,-1122.5018329327304,0.0,-1122.5018329327304,0.0,-1122.5018329327304,0.0,18150.229800229827,100292.8263398525
274,-32315.19990380327,6050.553222774647,-32315.19990380342,6050.553222774674,-32315.19990380327,6050.553222774647,-1121.8280779252932,0.0,-1121.8280779252937,0.0,-1121.8280779252937,0.0,18151.65966832397,100311.08394518583
275,-32319.938953930705,6051.153741306125,-32319.938953930858,6051.153741306153,-32319.938953930705,6051.153741306125,-1121.7805484179094,0.0,-1121.780548417909,0.0,-1121.780548417909,0.0,18153.461223918403,100325.15850704598
276,-32323.80523063877,6052.086369698741,-32323.80523063893,6052.086369698769,-32323.80523063877,6052.086369698741,-1122.6193917103187,0.0,-1122.6193917103192,0.0,-1122.6193917103192,0.0,18156.259109096252,100339.27386704742
277,-32327.688936913684,6053.232493893687,-32327.68893691383,6053.232493893715,-32327.688936913684,6053.232493893687,-1122.5109528847179,0.0,-1122.5109528847179,0.0,-1122.5109528847179,0.0,18159.69748168109,100350.59966939533
278,-32328.255319968477,6054.370437703387,-32328.255319968637,6054.370437703417,-32328.255319968477,6054.370437703387,-1123.1624825071535,0.0,-1123.1624825071535,0.0,-1123.162482507154,0.0,18163.111313110192,100354.25340742705
279,-32319.347430255955,6055.350814141374,-32319.347430256126,6055.350814141406,-32319.347430255955,6055.350814141374,-1123.4290703955776,0.0,-1123.4290703955776,0.0,-1123.4290703955771,0.0,18166.052442424152,100328.3295019548
280,-32331.10186810141,6055.898507454407,-32331.101868101578,6055.898507454438,-32331.10186810141,6055.898507454407,-1122.1803011389316,0.0,-1122.1803011389316,0.0,-1122.1803011389316,0.0,18167.695522363254,100359.84650772119
281,-32331.86322097352,6055.326388078946,-32331.86322097368,6055.326388078976,-32331.86322097352,6055.326388078946,-1121.6333530248676,0.0,-1121.6333530248676,0.0,-1121.6333530248676,0.0,18165.97916423687,100360.48972199533
282,-32331.073521786515,6055.004505221969,-32331.073521786675,6055.004505221999,-32331.073521786515,6055.004505221969,-1122.8572649572566,0.0,-1122.8572649572566,0.0,-1122.8572649572566,0.0,18165.013515665938,100361.79236023148
283,-32317.70954174677,6055.0278946834205,-32317.709541746946,6055.027894683451,-32317.70954174677,6055.0278946834205,-1123.2503194361584,0.0,-1123.2503194361584,0.0,-1123.2503194361584,0.0,18165.083684050296,100322.87958354897
284,-32326.284974603146,6055.227177607147,-32326.284974603317,6055.227177607177,-32326.284974603146,6055.227177607147,-1123.2800953375627,0.0,-1123.2800953375631,0.0,-1123.2800953375631,0.0,18165.681532821465,100348.6952098223
285,-32309.686588729037,6054.548496201694,-32309.686588729208,6054.548496201725,-32309.686588729037,6054.548496201694,-1123.2316617354377,0.0,-1123.2316617354377,0.0,-1123.2316617354377,0.0,18163.645488605114,100298.7547513936
286,-32321.62159027363,6054.106775133088,-32321.62159027382,6054.106775133119,-32321.62159027363,6054.106775133088,-1121.6194239834826,0.0,-1121.6194239834826,0.0,-1121.6194239834826,0.0,18162.320325399298,100329.72304277153
287,-32318.419975271805,6052.842436232223,-32318.41997527199,6052.842436232258,-32318.419975271805,6052.842436232223,-1122.4991939708862,0.0,-1122.4991939708862,0.0,-1122.4991939708862,0.0,18158.527308696703,100322.75750772824
288,-32319.903719401904,6052.302924173964,-32319.90371940209,6052.3029241740005,-32319.903719401904,6052.302924173964,-1121.692896011455,0.0,-1121.692896011455,0.0,-1121.692896011455,0.0,18156.90877252193,100324.78984624027
289,-32314.941793369646,6052.243464659561,-32314.94179336982,6052.243464659596,-32314.941793369646,6052.243464659561,-1122.565207121178,0.0,-1122.565207121178,0.0,-1122.5652071211775,0.0,18156.730393978716,100312.52100147265
290,-32312.794196932624,6052.641505046595,-32312.79419693279,6052.641505046627,-32312.794196932624,6052.641505046595,-1122.8559850516904,0.0,-1122.8559850516904,0.0,-1122.85598505169,0.0,18157.924515139817,100306.95054595309
291,-32308.47260046767,6052.865456448085,-32308.47260046783,6052.865456448116,-32308.47260046767,6052.865456448085,-1122.9265453506982,0.0,-1122.9265453506982,0.0,-1122.9265453506982,0.0,18158.596369344286,100294.19743745527
292,-32302.649062617318,6052.737073730956,-32302.649062617493,6052.7370737309875,-32302.649062617318,6052.737073730956,-1122.8666049610474,0.0,-1122.8666049610479,0.0,-1122.8666049610479,0.0,18158.211221192898,100276.54700273527
293,-32305.334970455828,6052.112538439941,-32305.334970456006,6052.112538439973,-32305.334970455828,6052.112538439941,-1122.7004589298576,0.0,-1122.7004589298576,0.0,-1122.7004589298576,0.0,18156.337615319855,100284.10628815723
294,-32294.203695650453,6050.97167629987,-32294.203695650634,6050.971676299903,-32294.203695650453,6050.97167629987,-1122.5349756086266,0.0,-1122.5349756086266,0.0,-1122.5349756086266,0.0,18152.915028899642,100250.21601377742
295,-32304.88789212457,6050.081252058436,-32304.88789212477,6050.081252058472,-32304.88789212457,6050.081252058436,-1122.3348356574056,0.0,-1122.3348356574056,0.0,-1122.3348356574056,0.0,18150.243756175343,100281.66818334613
296,-32305.639236446907,6048.922440906077,-32305.639236447118,6048.922440906116,-32305.639236446907,6048.922440906077,-1121.583602207962,0.0,-1121.583602207962,0.0,-1121.583602207962,0.0,18146.767322718268,100281.66851596482
297,-32297.25474454841,6048.746812566477,-32297.254744548627,6048.746812566516,-32297.25474454841,6048.746812566477,-1122.1074937225603,0.0,-1122.1074937225603,0.0,-1122.1074937225603,0.0,18146.240437699467,100258.08671481314
298,-32293.243472521433,6049.369580563308,-32293.24347252166,6049.369580563348,-32293.243472521433,6049.369580563308,-1122.3120101653276,0.0,-1122.3120101653276,0.0,-1122.3120101653276,0.0,18148.108741689965,100246.66644806052
299,-32297.105449715207,6049.734167773891,-32297.10544971544,6049.734167773933,-32297.105449715207,6049.734167773891,-1122.3438572418368,0.0,-1122.3438572418372,0.0,-1122.3438572418372,0.0,18149.202503321714,100258.34792087135
300,-32300.632742584345,6049.506957280223,-32300.63274258457,6049.506957280265,-32300.632742584345,6049.506957280223,-1122.3163174166689,0.0,-1122.3163174166689,0.0,-1122.3163174166689,0.0,18148.52087184071,100268.84718000327
